#{"t_start": 1715268483.15201, "env_id": "None"}
r,l,t
-220526.401074,1001,2953.37606
-206367.575841,1001,2954.515734
-215052.299997,1001,2955.04132
-223884.62014,1001,2957.468681
-218761.737571,1001,2958.035484
-206513.496895,1001,2959.168415
-212558.553747,1001,2959.686693
-206368.836893,1001,2962.102785
-203669.061306,1001,2962.854084
-221004.743612,1001,2963.350421
-207882.139148,1001,2964.555566
-227615.673495,1001,2965.83062
-671374.050255,1001,2968.028188
-744092.888099,1001,2968.530628
-730484.516547,1001,2969.962366
-731472.848367,1001,2971.618375
-747522.032204,1001,2972.775688
-734505.829248,1001,2973.287266
-731207.335942,1001,2975.92094
-730293.146817,1001,2976.647578
-729785.976442,1001,2977.782129
-698946.5131,1001,2978.320232
-706493.409523,1001,2980.710081
-735057.79089,1001,2981.187384
-723036.744452,1001,2982.311872
-708328.688949,1001,2982.820638
-693700.537881,1001,2984.315604
-706844.59794,1001,2985.094332
-744917.961274,1001,2986.207267
-733379.900439,1001,2986.702355
-716954.939571,1001,2987.905676
-720184.079116,1001,2988.671779
-716793.294122,1001,2990.468919
-706165.447196,1001,2990.961132
-718709.15666,1001,2992.09331
-720876.544978,1001,2992.638063
-732957.897347,1001,2994.308109
-718244.987735,1001,2994.78636
-728162.842558,1001,2995.906169
-715032.450075,1001,2996.412582
-710009.564362,1001,2997.834249
-729008.738984,1001,2998.677285
-680053.628299,1001,2999.783741
-720960.07482,1001,3000.278447
-709621.248818,1001,3001.423383
-727357.272488,1001,3001.974626
-735173.670105,1001,3003.593442
-674299.382813,1001,3004.072296
-702547.108529,1001,3005.201802
-676469.363952,1001,3005.710028
-672042.920312,1001,3007.230757
-700077.369733,1001,3007.877373
-694558.615723,1001,3008.972217
-712437.353091,1001,3009.462326
-665582.109298,1001,3009.957275
-683093.493388,1001,3011.108341
-658109.587581,1001,3011.758912
-656536.487663,1001,3012.990394
-627167.310354,1001,3013.478954
-634417.948331,1001,3014.624285
-630328.436856,1001,3015.157053
-675765.001147,1001,3016.974228
-655350.999156,1001,3017.464929
-641782.760974,1001,3018.591651
-646477.617263,1001,3019.095305
-675142.579874,1001,3020.551031
-645135.498011,1001,3021.553406
-629748.053906,1001,3022.68626
-620239.148795,1001,3023.190741
-635246.172648,1001,3024.437973
-660444.419957,1001,3025.537075
-625288.999321,1001,3027.107111
-635752.572052,1001,3027.601985
-586699.52602,1001,3028.754971
-631728.601786,1001,3029.368902
-631566.917818,1001,3031.615874
-616032.254294,1001,3032.108765
-627877.262757,1001,3033.30693
-620412.697599,1001,3034.126723
-605717.249192,1001,3036.591216
-576655.780377,1001,3037.086896
-587884.284506,1001,3038.383293
-554974.167816,1001,3040.041601
-571009.760253,1001,3041.22027
-539444.555112,1001,3041.71939
-578590.234051,1001,3042.958911
-550312.55751,1001,3044.329529
-548295.473938,1001,3045.687376
-549860.952334,1001,3046.185166
-553110.185815,1001,3047.404314
-513798.918373,1001,3048.241356
-525499.338794,1001,3049.898647
-504622.260518,1001,3050.387626
-540807.663738,1001,3051.526602
-554167.674097,1001,3052.062533
-549578.694246,1001,3053.882934
-530102.50555,1001,3054.362433
-497179.460578,1001,3055.49222
-484201.47105,1001,3056.005321
-498756.337072,1001,3056.577364
-500742.320986,1001,3058.631471
-526941.461376,1001,3059.110437
-483989.141956,1001,3060.248915
-477613.02157,1001,3060.769475
-509784.73568,1001,3062.899989
-484933.918986,1001,3063.410346
-473786.579602,1001,3064.538024
-475737.83849,1001,3065.041974
-519253.15655,1001,3066.518877
-487394.630639,1001,3067.515117
-510760.076319,1001,3068.638751
-514025.787365,1001,3069.138625
-526735.799323,1001,3070.496712
-450048.158793,1001,3072.053319
-511913.091754,1001,3073.267356
-480445.987572,1001,3073.774507
-481356.108203,1001,3075.560705
-478871.415596,1001,3077.110573
-425517.260552,1001,3078.248563
-477544.19573,1001,3078.768719
-447248.253326,1001,3081.313943
-448611.042285,1001,3081.841701
-433459.532299,1001,3082.975276
-425951.608289,1001,3083.489499
-439690.653419,1001,3085.812727
-417831.094484,1001,3086.362129
-423598.85803,1001,3087.485285
-440564.185136,1001,3087.989965
-435785.869567,1001,3089.393073
-413761.70593,1001,3090.552562
-405167.111347,1001,3091.679526
-399423.876837,1001,3092.182
-429859.32044,1001,3093.514674
-409761.872561,1001,3095.118605
-392101.136868,1001,3096.282958
-402615.659382,1001,3096.782622
-396330.193035,1001,3097.989525
-389437.895783,1001,3099.554441
-388978.313853,1001,3100.736039
-418163.644586,1001,3101.232223
-395300.568823,1001,3102.357109
-390757.039832,1001,3103.185186
-399617.129926,1001,3104.523025
-409004.267822,1001,3105.562096
-404665.286006,1001,3106.059962
-374000.931365,1001,3107.212334
-406975.434897,1001,3108.297378
-384395.506145,1001,3109.721888
-389367.447349,1001,3110.211093
-381226.594063,1001,3111.28556
-381806.429799,1001,3111.806189
-382543.050011,1001,3113.237941
-400177.850289,1001,3113.717234
-368856.367311,1001,3114.759185
-383521.195492,1001,3115.256027
-362413.849972,1001,3116.362197
-387547.872154,1001,3117.005808
-338660.190699,1001,3118.412352
-400847.17843,1001,3118.894799
-369737.462327,1001,3119.945925
-351555.180574,1001,3120.446623
-363519.574651,1001,3121.736844
-325801.451506,1001,3122.414073
-321803.889622,1001,3123.541429
-332515.900886,1001,3124.044678
-325178.964821,1001,3125.393958
-309513.307711,1001,3127.167863
-294883.904676,1001,3128.417019
-254205.593431,1001,3128.923898
-252943.590851,1001,3130.77383
-236356.9578,1001,3132.125178
-270199.60912,1001,3133.252224
-230919.144675,1001,3133.766541
-255560.643315,1001,3136.291592
-235542.570559,1001,3136.914144
-262503.461136,1001,3138.039325
-251878.385962,1001,3138.579836
-244083.5113,1001,3141.165586
-241873.95019,1001,3141.655094
-243080.60477,1001,3142.781139
-228838.433363,1001,3143.327851
-227689.42362,1001,3145.980354
-240593.157061,1001,3146.472793
-231564.466852,1001,3147.64589
-245051.826369,1001,3148.272043
-233998.506727,1001,3151.120332
-246933.619323,1001,3151.620907
-240229.204062,1001,3152.159237
-222242.70304,1001,3155.308212
-231349.465012,1001,3155.825599
-232342.174525,1001,3157.018005
-234455.456741,1001,3158.6168
-237430.129988,1001,3160.579666
-221194.534239,1001,3161.110174
-235896.445087,1001,3163.728797
-240809.825957,1001,3164.422747
-248462.765133,1001,3165.553627
-232238.014423,1001,3166.0827
-225720.393742,1001,3168.659688
-248875.938821,1001,3169.143209
-230474.792439,1001,3170.272506
-217235.475432,1001,3170.784821
-233783.241234,1001,3172.761699
-231381.755151,1001,3173.276675
-189581.845363,1001,3174.392498
-220742.172701,1001,3174.890458
-233552.365148,1001,3176.194896
-222599.725685,1001,3177.179382
-216511.42723,1001,3178.333864
-218139.223089,1001,3178.827988
-209784.531877,1001,3180.080055
-169932.536908,1001,3181.69289
-232858.980247,1001,3183.070064
-231934.83245,1001,3183.567298
-254786.930778,1001,3184.935372
-232364.700108,1001,3186.67155
-261633.667217,1001,3187.828557
-228570.209484,1001,3188.329821
-228182.357717,1001,3189.879729
-225276.62364,1001,3191.668352
-233956.199808,1001,3192.819109
-218722.288586,1001,3193.346149
-227848.25207,1001,3196.200923
-227186.116777,1001,3196.69594
-219812.511562,1001,3197.82531
-214600.018941,1001,3198.370261
-219791.16357,1001,3201.003142
-195964.846198,1001,3201.488006
-201107.02027,1001,3202.675851
-212229.998406,1001,3203.352016
-206274.600366,1001,3205.737785
-223400.29837,1001,3206.225802
-188096.4985,1001,3206.723147
-220484.38886,1001,3208.313309
-201053.506967,1001,3209.862677
-210303.398655,1001,3211.008559
-203935.088999,1001,3211.528502
-428243.322895,1001,3214.524541
-474756.416354,1001,3215.064373
-483773.984594,1001,3216.20785
-489816.661946,1001,3216.927025
-473371.373988,1001,3219.622227
-490246.401542,1001,3220.114337
-491993.113369,1001,3221.506331
-473592.155721,1001,3223.606634
-486469.536605,1001,3224.832083
-469180.112862,1001,3225.35757
-454692.087741,1001,3228.613565
-459823.764906,1001,3229.158957
-465121.953277,1001,3230.471378
-449808.130824,1001,3232.637145
-467115.420192,1001,3233.941597
-451063.921748,1001,3234.450482
-461009.139953,1001,3237.165607
-457022.37606,1001,3237.71099
-452486.520986,1001,3238.838253
-464952.195831,1001,3239.371263
-453101.735467,1001,3241.836394
-445266.292105,1001,3242.313998
-455837.145468,1001,3243.438867
-448497.308552,1001,3243.950465
-463418.463679,1001,3245.737459
-451244.774477,1001,3246.589931
-451464.535063,1001,3247.7187
-447858.200136,1001,3248.265865
-442943.367603,1001,3251.550803
-463806.293641,1001,3252.076545
-431965.355012,1001,3253.357742
-448826.578255,1001,3255.754393
-446758.582348,1001,3258.841076
-440273.221219,1001,3260.893243
-435400.872602,1001,3262.209763
-440718.768761,1001,3263.034264
-455405.823208,1001,3265.549474
-450486.383311,1001,3266.040238
-449393.387874,1001,3267.246229
-444192.952977,1001,3268.070392
-445904.916821,1001,3269.290668
-449072.31411,1001,3270.400719
-443913.083118,1001,3270.894067
-443836.635586,1001,3272.094816
-439917.133864,1001,3273.261113
-445832.887345,1001,3274.954055
-437940.247695,1001,3275.452511
-436668.820522,1001,3276.809622
-439976.183864,1001,3278.56099
-426938.659145,1001,3279.768419
-433762.473473,1001,3280.274994
-432785.27945,1001,3282.900057
-424942.337984,1001,3283.557439
-432388.244521,1001,3284.685628
-433480.284968,1001,3285.203337
-438274.026928,1001,3287.852291
-433068.345281,1001,3288.379856
-442886.841274,1001,3289.507168
-434562.904515,1001,3290.112845
-437730.668474,1001,3293.044517
-432715.420102,1001,3293.537013
-433285.477605,1001,3294.937042
-426019.757348,1001,3297.177829
-436661.267539,1001,3298.459471
-434006.650872,1001,3299.018781
-437763.293956,1001,3302.288123
-439459.583647,1001,3302.77793
-429014.330657,1001,3304.102348
-424469.907582,1001,3306.169691
-430934.675026,1001,3307.361973
-432635.053958,1001,3307.876422
-426387.472305,1001,3310.894339
-433065.217376,1001,3311.444971
-429185.435743,1001,3312.600391
-434009.026511,1001,3313.265648
-428494.944363,1001,3316.640459
-433153.05318,1001,3317.257452
-425752.847321,1001,3320.530767
-427991.274994,1001,3321.094989
-444327.084362,1001,3322.42551
-434339.712468,1001,3324.972486
-424101.649415,1001,3326.760437
-438073.885847,1001,3328.808638
-429697.068074,1001,3329.925037
-428438.952129,1001,3331.301846
-446450.663355,1001,3333.646973
-428374.117222,1001,3339.34758
-435473.635509,1001,3341.403986
-435362.174763,1001,3349.116616
-437573.007198,1001,3352.32201
-433673.737492,1001,3353.779053
-426440.803135,1001,3354.345106
-425693.545711,1001,3357.344202
-428539.136432,1001,3357.834177
-425975.711401,1001,3359.206647
-430152.338454,1001,3361.278199
-428162.58381,1001,3362.464075
-417889.380166,1001,3362.974146
-425076.67552,1001,3365.451649
-424751.116333,1001,3366.12428
-427903.395917,1001,3367.254848
-427226.332111,1001,3367.781139
-428938.697139,1001,3370.593035
-430857.308674,1001,3371.118028
-419482.045652,1001,3372.357295
-428663.449567,1001,3374.064582
-424589.898153,1001,3376.265424
-421176.252639,1001,3376.837637
-422331.298028,1001,3380.579085
-433466.370516,1001,3381.630361
-422004.949011,1001,3385.102402
-420292.794644,1001,3385.675205
-433587.631254,1001,3389.15699
-423086.546784,1001,3390.142749
-425050.225736,1001,3394.31159
-432901.709528,1001,3395.292038
-410625.00872,1001,3402.558748
-425365.472571,1001,3406.107254
-422718.249332,1001,3412.144433
-426559.360047,1001,3412.749305
-422169.050073,1001,3414.405603
-426625.222583,1001,3416.850181
-421519.687578,1001,3418.508348
-415148.503143,1001,3420.992613
-429713.015488,1001,3422.6724
-412213.27291,1001,3423.489575
-409168.514201,1001,3426.433655
-429254.235483,1001,3426.928699
-418966.495912,1001,3427.469131
-422365.347557,1001,3430.755476
-418898.431426,1001,3431.275447
-408285.088299,1001,3432.649689
-414557.714789,1001,3435.006138
-416210.754846,1001,3436.351083
-400103.904231,1001,3436.911436
-430451.383489,1001,3439.793087
-419530.773822,1001,3440.276451
-401448.645666,1001,3441.422973
-402066.211515,1001,3442.083793
-410045.997555,1001,3444.426516
-410208.392654,1001,3444.908087
-415024.86083,1001,3446.046258
-408453.132253,1001,3446.58285
-407555.286737,1001,3448.540462
-404710.476044,1001,3449.018538
-401855.477548,1001,3450.144575
-413850.964304,1001,3450.656088
-401589.362383,1001,3453.221752
-405241.815081,1001,3453.755777
-404819.560491,1001,3454.89013
-404508.230302,1001,3455.446011
-403221.287848,1001,3458.014313
-409358.443617,1001,3458.491895
-410720.976572,1001,3459.624074
-412480.950439,1001,3460.157015
-403733.355654,1001,3462.569545
-408102.861644,1001,3463.055631
-403272.495087,1001,3464.186566
-398302.372785,1001,3464.715618
-405741.994904,1001,3467.303267
-422848.894309,1001,3467.8001
-403652.450858,1001,3468.937573
-415805.744098,1001,3469.504983
-406161.116952,1001,3472.21895
-399073.930795,1001,3472.703528
-400412.873746,1001,3473.886721
-397723.910051,1001,3474.585536
-412356.109862,1001,3477.148972
-412439.225136,1001,3477.641493
-414556.735463,1001,3478.951217
-400645.112267,1001,3480.900759
-399771.458585,1001,3482.119083
-396232.034522,1001,3482.626082
-398349.352235,1001,3483.221884
-398491.542888,1001,3486.180662
-413847.387999,1001,3486.671234
-427642.594679,1001,3487.951656
-397098.951717,1001,3489.878579
-389864.960221,1001,3491.266017
-401386.023933,1001,3491.764506
-400229.729682,1001,3493.261389
-397889.91648,1001,3494.922532
-404530.897522,1001,3496.076841
-406848.869236,1001,3496.595394
-395113.756711,1001,3499.359514
-404928.561968,1001,3499.918074
-395485.947062,1001,3501.064758
-392923.9888,1001,3501.655687
-394479.231192,1001,3504.459426
-395300.389069,1001,3504.94807
-394037.118455,1001,3506.176992
-386186.687448,1001,3507.674345
-391853.368665,1001,3509.60169
-389769.789133,1001,3510.096633
-386071.908836,1001,3511.523
-395389.421146,1001,3513.207324
-396237.997861,1001,3514.346925
-386321.99602,1001,3514.850959
-389088.251516,1001,3516.748856
-381326.572444,1001,3517.997921
-392279.839748,1001,3519.118609
-392013.42317,1001,3519.62585
-388388.593983,1001,3522.015861
-381363.810039,1001,3522.614756
-371899.656325,1001,3523.72769
-395228.804599,1001,3524.226687
-395352.531364,1001,3525.550751
-391513.060541,1001,3526.57333
-394074.409531,1001,3527.699921
-388618.307166,1001,3528.187351
-375044.590949,1001,3529.346381
-379835.531189,1001,3529.931586
-376701.399961,1001,3531.796265
-372389.793954,1001,3532.274019
-378163.973425,1001,3533.407534
-393802.114182,1001,3533.917782
-370197.325157,1001,3535.790676
-384103.31348,1001,3536.321579
-382447.719652,1001,3536.804791
-375779.625235,1001,3537.954872
-377247.822193,1001,3538.512163
-377366.845139,1001,3540.970578
-374590.900612,1001,3541.460103
-384119.299213,1001,3542.603481
-363067.305317,1001,3543.216274
-379973.431246,1001,3545.751173
-366098.863126,1001,3546.23386
-370841.496908,1001,3547.375528
-376397.905659,1001,3547.963671
-368215.023568,1001,3550.468831
-377903.181802,1001,3550.955597
-378237.467027,1001,3552.133422
-379966.490636,1001,3552.916961
-379915.191662,1001,3555.396134
-365278.796011,1001,3555.884098
-378615.142169,1001,3557.209793
-388993.739584,1001,3559.113179
-382977.482526,1001,3560.348724
-388346.726922,1001,3560.858185
-373080.204979,1001,3563.644202
-364866.532792,1001,3564.305109
-370700.566458,1001,3565.422258
-372255.131905,1001,3565.971388
-383006.684173,1001,3568.558766
-356235.928751,1001,3569.031855
-369250.360818,1001,3570.145886
-371295.286469,1001,3570.66392
-369157.367059,1001,3572.736942
-378048.247104,1001,3573.214638
-359231.696237,1001,3574.315509
-389057.956176,1001,3574.81908
-371870.95756,1001,3577.007207
-373482.422781,1001,3577.60003
-381515.070482,1001,3578.694905
-385789.898774,1001,3579.191517
-365904.871192,1001,3580.685671
-378440.38051,1001,3582.015824
-379088.148809,1001,3583.104768
-381651.671398,1001,3583.598303
-361580.093196,1001,3584.830303
-361551.116239,1001,3585.990555
-357301.411475,1001,3587.155751
-354533.894992,1001,3587.634541
-360663.773412,1001,3588.121131
-364446.752891,1001,3589.269981
-354987.668098,1001,3589.892756
-366623.429558,1001,3591.303087
-358660.224459,1001,3591.781491
-356548.709553,1001,3592.907802
-346719.893675,1001,3593.442492
-350649.79267,1001,3595.584259
-362104.540927,1001,3596.072012
-367482.851975,1001,3597.188368
-367038.908465,1001,3597.696275
-366641.705323,1001,3599.977009
-363521.583065,1001,3600.608112
-359833.551665,1001,3601.715188
-356937.236686,1001,3602.222288
-349147.833059,1001,3604.822477
-357271.984881,1001,3605.453997
-357985.343831,1001,3606.565285
-365677.844825,1001,3607.085371
-364952.670237,1001,3609.69731
-362967.483684,1001,3610.18971
-350746.575066,1001,3611.308947
-351188.32357,1001,3611.833009
-348022.235633,1001,3614.376115
-355147.311897,1001,3614.863979
-350112.117437,1001,3615.991229
-354577.442313,1001,3616.552603
-371734.223576,1001,3619.286649
-361465.878402,1001,3619.764896
-354412.084135,1001,3620.899895
-359978.639903,1001,3621.493792
-354106.1273,1001,3624.148517
-349968.093964,1001,3624.632411
-355195.274477,1001,3625.867305
-346171.509062,1001,3627.49193
-352497.401998,1001,3629.141185
-346552.492842,1001,3629.643115
-360458.684119,1001,3632.426268
-356156.056328,1001,3633.110696
-362697.467171,1001,3634.226081
-364467.999421,1001,3634.753683
-361679.336116,1001,3637.634131
-352823.035497,1001,3638.111513
-356069.877165,1001,3638.598011
-360117.521874,1001,3639.927024
-345063.741539,1001,3641.580222
-359348.792922,1001,3642.707798
-354074.984283,1001,3643.197126
-341070.991439,1001,3644.369763
-339937.047945,1001,3645.143071
-341581.028666,1001,3646.733792
-354797.997525,1001,3647.210465
-350996.9264,1001,3648.327739
-348184.580175,1001,3648.851239
-340740.202077,1001,3650.557519
-352270.919532,1001,3651.046303
-345054.105736,1001,3652.146809
-347420.030536,1001,3652.643795
-357038.927456,1001,3654.130833
-356295.908797,1001,3655.481424
-344116.297002,1001,3656.583511
-348027.706941,1001,3657.084068
-344837.244574,1001,3658.608233
-350795.731754,1001,3660.012751
-352489.534745,1001,3661.101068
-354851.53773,1001,3661.592791
-340627.678117,1001,3662.872319
-346041.036379,1001,3664.249617
-351338.822152,1001,3665.390444
-348527.792718,1001,3665.875567
-346204.558921,1001,3667.003804
-335953.16981,1001,3667.560624
-354335.993009,1001,3669.530996
-340225.807926,1001,3670.004419
-332042.434935,1001,3671.117019
-342318.871107,1001,3671.631901
-344417.188869,1001,3673.770053
-349635.646634,1001,3674.25162
-340804.816988,1001,3675.354675
-343437.962251,1001,3675.857463
-346365.313118,1001,3677.577076
-344814.310078,1001,3678.291026
-351195.61005,1001,3679.365536
-345062.564023,1001,3679.85078
-341630.082573,1001,3681.024612
-335780.309094,1001,3681.613127
-333471.777713,1001,3683.091841
-343340.195418,1001,3683.567456
-324067.583438,1001,3684.051635
-328247.363343,1001,3685.203844
-341468.863148,1001,3685.902253
-325247.949349,1001,3687.976896
-339820.215158,1001,3688.457805
-337602.385082,1001,3689.593541
-331756.458461,1001,3690.131582
-345213.80662,1001,3692.23438
-334751.504797,1001,3692.706745
-334253.764279,1001,3693.813684
-334814.814354,1001,3694.320306
-325065.271458,1001,3696.269301
-330691.490034,1001,3696.848266
-319309.874775,1001,3697.940202
-323868.089011,1001,3698.43405
-329446.787406,1001,3699.737393
-317540.354484,1001,3700.956891
-323001.03424,1001,3702.110443
-339414.924865,1001,3702.594673
-327265.687756,1001,3703.773542
-335452.434364,1001,3704.46834
-328833.626513,1001,3706.478542
-329164.902101,1001,3706.955345
-332493.390003,1001,3708.07757
-326825.008793,1001,3708.625983
-326774.929523,1001,3710.551648
-332152.086715,1001,3711.028151
-336204.04654,1001,3712.133113
-319682.64839,1001,3712.643354
-330115.166131,1001,3714.9374
-342895.631898,1001,3715.493684
-332423.755656,1001,3716.591843
-321691.992968,1001,3717.101603
-323195.78108,1001,3718.823752
-316225.06393,1001,3719.659241
-341505.031317,1001,3720.740949
-350597.494891,1001,3721.230525
-336611.776673,1001,3722.469137
-334304.815007,1001,3723.407535
-343773.000921,1001,3724.686296
-324528.683796,1001,3725.169595
-334630.995461,1001,3726.305252
-329323.668582,1001,3726.836473
-338521.267651,1001,3728.935463
-332296.719046,1001,3729.405499
-328295.421835,1001,3729.886366
-331391.712738,1001,3731.033568
-330523.284751,1001,3731.661473
-335088.766807,1001,3733.777789
-326803.582347,1001,3734.256521
-322885.967357,1001,3735.398837
-322652.314594,1001,3736.04604
-326336.895805,1001,3738.509544
-337775.533942,1001,3738.98911
-325068.033365,1001,3740.130199
-325243.282942,1001,3740.82948
-325414.16258,1001,3743.173026
-322070.000295,1001,3743.65185
-328470.978839,1001,3744.783602
-320045.433442,1001,3745.367438
-330049.295669,1001,3747.419452
-327461.628784,1001,3747.895939
-324054.484832,1001,3749.017628
-322080.045277,1001,3749.551307
-322985.061511,1001,3751.781299
-328162.41911,1001,3752.254648
-324640.17799,1001,3753.367362
-323787.599148,1001,3753.895079
-331413.416654,1001,3756.340289
-324785.196244,1001,3756.824053
-313981.663524,1001,3757.945024
-334678.550285,1001,3758.477209
-323951.383508,1001,3761.08221
-327150.825266,1001,3761.556125
-330694.818665,1001,3762.672778
-331565.625528,1001,3763.205617
-330750.080578,1001,3765.416204
-326701.388546,1001,3765.886045
-337802.314348,1001,3766.989954
-328610.292972,1001,3767.492008
-341084.24932,1001,3769.572629
-345005.899204,1001,3770.257662
-331408.494936,1001,3771.365946
-319915.848684,1001,3771.87803
-328182.754687,1001,3774.584421
-335058.653295,1001,3775.11833
-324364.6026,1001,3776.227849
-325051.675205,1001,3776.737387
-327072.679262,1001,3779.279707
-323135.475381,1001,3779.802799
-330588.650356,1001,3780.325918
-324542.973649,1001,3781.555378
-329929.031401,1001,3782.249786
-316215.98566,1001,3784.448162
-338071.088489,1001,3784.970885
-327598.557703,1001,3786.169334
-321571.238044,1001,3786.775141
-332349.838102,1001,3788.516917
-318791.621484,1001,3789.024193
-324453.730185,1001,3790.190179
-314751.806502,1001,3790.741251
-324448.644752,1001,3792.300931
-314047.096841,1001,3792.915536
-322647.589695,1001,3794.066945
-322800.497359,1001,3794.596957
-311552.40708,1001,3795.816559
-324123.770188,1001,3796.438168
-319482.821553,1001,3797.714427
-320586.043431,1001,3798.224379
-316818.176089,1001,3799.389642
-320635.860447,1001,3799.932031
-307916.556542,1001,3801.212081
-313229.399472,1001,3801.72823
-315249.699674,1001,3802.86655
-337398.238755,1001,3803.38668
-328864.915289,1001,3804.561301
-332046.495855,1001,3805.117758
-318406.476497,1001,3806.381729
-322872.133796,1001,3806.881313
-330706.355066,1001,3808.036261
-326367.271664,1001,3808.567126
-310709.822234,1001,3809.782154
-316232.060706,1001,3810.38545
-322373.521032,1001,3811.551382
-318163.428588,1001,3812.063203
-318685.590909,1001,3813.219938
-313291.104816,1001,3813.763705
-312767.344531,1001,3815.106835
-323165.398869,1001,3815.608486
-324157.717209,1001,3816.74355
-318570.872472,1001,3817.267835
-310272.135352,1001,3818.452969
-300371.703523,1001,3819.011768
-312750.371062,1001,3819.568825
-299075.310223,1001,3820.691556
-307320.461176,1001,3821.196258
-303521.644491,1001,3822.364728
-295161.290712,1001,3822.899688
-294558.251562,1001,3824.096827
-289697.347633,1001,3824.598671
-279184.045192,1001,3825.742208
-281770.03492,1001,3826.26633
-276090.474883,1001,3827.393005
-272948.931684,1001,3827.950566
-264472.507805,1001,3829.242384
-265708.929303,1001,3829.739164
-250910.35778,1001,3830.896973
-269589.232605,1001,3831.427561
-263015.16713,1001,3832.637099
-253975.15562,1001,3833.240017
-245725.813971,1001,3834.447381
-240508.642492,1001,3834.96109
-236053.723737,1001,3836.130873
-243493.543801,1001,3836.687902
-231941.596314,1001,3838.269724
-246089.035914,1001,3838.784986
-230618.460342,1001,3839.940237
-242117.623547,1001,3840.473275
-239761.375368,1001,3841.711821
-233153.457739,1001,3842.391669
-233913.6416,1001,3843.710506
-245822.752544,1001,3844.230006
-249185.332776,1001,3845.415381
-248032.677233,1001,3846.013567
-242095.29087,1001,3847.990201
-242180.906157,1001,3848.498859
-245340.441837,1001,3849.672089
-242506.110112,1001,3850.231841
-241870.275411,1001,3852.180584
-243286.504989,1001,3852.72181
-259006.943117,1001,3853.87062
-551751.303957,1001,3854.408906
-573317.388682,1001,3855.676502
-562561.053911,1001,3856.393182
-584536.025798,1001,3857.565234
-568679.168233,1001,3858.03902
-576310.053735,1001,3859.151598
-568619.935912,1001,3859.653158
-543981.211115,1001,3860.204941
-552978.05266,1001,3861.55484
-576328.318835,1001,3862.023113
-564171.84004,1001,3863.121345
-562390.797233,1001,3863.611626
-544462.285854,1001,3864.766476
-515979.215978,1001,3865.373335
-535372.894952,1001,3866.494492
-527896.350514,1001,3866.972672
-548555.502209,1001,3868.090607
-515774.73689,1001,3868.600139
-527030.421087,1001,3870.453888
-520241.909542,1001,3870.976121
-517258.758014,1001,3872.076398
-512294.304573,1001,3872.575115
-536895.605537,1001,3874.12735
-509775.409277,1001,3875.380411
-516219.31608,1001,3876.46618
-519639.322572,1001,3876.955779
-517783.353761,1001,3878.134851
-501435.715428,1001,3878.84268
-519295.593202,1001,3880.651779
-509416.285377,1001,3881.13176
-520446.963123,1001,3882.254951
-501143.035658,1001,3882.831374
-514748.590265,1001,3884.981983
-487772.407415,1001,3885.455519
-511069.622213,1001,3886.567667
-503701.987592,1001,3887.093959
-513530.965013,1001,3889.42914
-508046.918181,1001,3889.900081
-517690.100781,1001,3891.016877
-505462.282297,1001,3891.531694
-499284.79212,1001,3893.790812
-514786.796254,1001,3894.266917
-497787.847814,1001,3895.362859
-481488.290869,1001,3895.85759
-497299.306927,1001,3897.230325
-513065.935239,1001,3898.278047
-483110.825043,1001,3899.382193
-493150.959147,1001,3899.870864
-475708.602143,1001,3901.101014
-476739.614616,1001,3902.707051
-459439.946833,1001,3903.996085
-491835.741253,1001,3904.481908
-473629.40429,1001,3904.97722
-469541.733967,1001,3906.377235
-463458.034125,1001,3907.459684
-477691.411911,1001,3908.557279
-457504.974513,1001,3909.041548
-480307.72475,1001,3910.184681
-485707.821711,1001,3910.798617
-482485.738313,1001,3912.551611
-446147.428436,1001,3913.023838
-435203.77043,1001,3914.128853
-433888.086883,1001,3914.628911
-430897.365661,1001,3916.088377
-436722.27593,1001,3916.61751
-431050.274305,1001,3917.69131
-433958.279184,1001,3918.171776
-436407.584116,1001,3919.290042
-433433.949157,1001,3919.799802
-418525.427374,1001,3921.101972
-424141.687737,1001,3921.574284
-437298.17881,1001,3922.674834
-446165.216003,1001,3923.176808
-439139.922704,1001,3924.48396
-421104.97643,1001,3925.660106
-466999.858071,1001,3926.804467
-428243.204796,1001,3927.294003
-431503.706185,1001,3928.502311
-414667.209214,1001,3929.376719
-439999.904032,1001,3931.275489
-436488.147179,1001,3931.759352
-422305.111859,1001,3932.934649
-431437.857499,1001,3933.59661
-418214.854078,1001,3935.704439
-432067.251577,1001,3936.181914
-413932.534251,1001,3937.318597
-407405.249664,1001,3937.895663
-402496.280179,1001,3940.258457
-394549.729866,1001,3940.73226
-382894.857114,1001,3941.847986
-415928.393169,1001,3942.370131
-421254.300971,1001,3944.251927
-414093.943669,1001,3944.721721
-398950.736342,1001,3945.81872
-432851.258644,1001,3946.311072
-402153.458653,1001,3947.672079
-397946.994363,1001,3948.627479
-397721.273288,1001,3949.100187
-400861.535177,1001,3950.195153
-398116.440033,1001,3950.687677
-413114.190093,1001,3951.982262
-384518.77849,1001,3952.958831
-427441.844368,1001,3954.084032
-396619.828839,1001,3954.562305
-398340.434424,1001,3955.683436
-417472.29117,1001,3956.211221
-388101.755992,1001,3957.667712
-387774.384574,1001,3958.135257
-376378.542723,1001,3959.223285
-357789.777716,1001,3959.712529
-378461.491553,1001,3960.872186
-393332.240546,1001,3961.510238
-379733.357179,1001,3962.75476
-353196.786751,1001,3963.231731
