#{"t_start": 1715282106.299728, "env_id": "None"}
r,l,t
2300.0,34,4556.652005
2300.0,34,4556.676445
2300.0,34,4556.701795
2300.0,34,4556.7562
2300.0,34,4556.783162
2300.0,34,4556.810899
2300.0,34,4556.840006
2300.0,34,4556.869721
2300.0,34,4556.899976
2300.0,34,4556.931131
2300.0,34,4556.963593
2300.0,34,4556.997779
2300.0,34,4557.034339
2300.0,34,4557.072207
2300.0,34,4557.112306
2300.0,34,4557.156556
2300.0,34,4557.205003
2300.0,34,4557.261533
2300.0,34,4557.326568
2300.0,34,4557.415678
2300.0,34,4557.53516
2300.0,34,4557.657029
2300.0,34,4557.778886
2300.0,34,4557.900231
2300.0,34,4558.021357
2300.0,34,4558.142586
2300.0,34,4558.24113
2300.0,34,4558.314911
2300.0,34,4558.375408
2300.0,34,4558.426921
2300.0,34,4558.472274
2300.0,34,4558.512821
2300.0,34,4558.58744
2300.0,34,4558.619499
2300.0,34,4558.649003
2300.0,34,4558.676458
2300.0,34,4558.702553
2300.0,34,4558.726665
2300.0,34,4558.749576
2300.0,34,4558.771418
2300.0,34,4558.792659
2300.0,34,4558.81283
2300.0,34,4558.832449
2300.0,34,4558.851605
2300.0,34,4558.870123
2300.0,34,4558.888239
2300.0,34,4558.906061
2300.0,34,4558.923553
2300.0,34,4558.940863
2300.0,34,4558.957921
2300.0,34,4558.974867
2300.0,34,4558.991818
2300.0,34,4559.008794
2300.0,34,4559.025842
2300.0,34,4559.042857
2300.0,34,4559.704124
2300.0,34,4559.721355
2300.0,34,4559.739064
2300.0,34,4559.756669
2300.0,34,4559.774362
2300.0,34,4559.79213
2300.0,34,4559.809967
2300.0,34,4559.850187
2300.0,34,4559.868366
2300.0,34,4559.88656
2300.0,34,4559.904685
2300.0,34,4559.92283
2300.0,34,4559.940914
2300.0,34,4559.958962
2300.0,34,4559.977089
2300.0,34,4559.995215
2300.0,34,4560.013373
2300.0,34,4560.031529
2300.0,34,4560.049695
2300.0,34,4560.067797
2300.0,34,4560.086047
2300.0,34,4560.104182
2300.0,34,4560.122299
2300.0,34,4560.140351
2300.0,34,4560.158515
2300.0,34,4560.176753
2300.0,34,4560.19504
2300.0,34,4560.213376
2300.0,34,4560.23161
2300.0,34,4560.249931
2300.0,34,4560.268353
2300.0,34,4560.286838
2300.0,34,4560.305285
2300.0,34,4560.323731
2300.0,34,4560.342135
2300.0,34,4560.360612
2300.0,34,4560.401314
2300.0,34,4560.420294
2300.0,34,4560.439103
2300.0,34,4560.457806
2300.0,34,4560.476447
2300.0,34,4560.495214
2300.0,34,4560.513984
2300.0,34,4560.532628
2300.0,34,4560.551409
2300.0,34,4560.569952
2300.0,34,4560.588651
2300.0,34,4560.607377
2300.0,34,4560.626183
2300.0,34,4560.645002
2300.0,34,4560.663739
2300.0,34,4560.682532
2300.0,34,4560.701246
2300.0,34,4560.720141
2300.0,34,4560.738906
2300.0,34,4560.757726
2300.0,34,4560.77655
2300.0,34,4560.795434
2300.0,34,4560.814482
2300.0,34,4560.833407
2300.0,34,4561.640944
2300.0,34,4561.67322
2300.0,34,4561.701711
2300.0,34,4561.731003
2300.0,34,4561.761112
2300.0,34,4561.791495
2300.0,34,4561.856284
2300.0,34,4561.890043
2300.0,34,4561.925054
2300.0,34,4561.961119
2300.0,34,4561.999686
2300.0,34,4562.040331
2300.0,34,4562.083403
2300.0,34,4562.129004
2300.0,34,4562.178225
2300.0,34,4562.235054
2300.0,34,4562.299446
2300.0,34,4562.371873
2300.0,34,4562.460612
2300.0,34,4562.567277
2300.0,34,4562.676843
2300.0,34,4562.76563
2300.0,34,4562.838862
2300.0,34,4562.902198
2300.0,34,4562.958363
2300.0,34,4563.007542
2300.0,34,4563.050894
2300.0,34,4563.090186
2300.0,34,4563.125752
2300.0,34,4563.158599
2300.0,34,4563.189563
2300.0,34,4563.219118
2300.0,34,4563.246326
2300.0,34,4563.272171
2300.0,34,4563.296995
2300.0,34,4563.345891
2300.0,34,4563.368184
2300.0,34,4563.38958
2300.0,34,4563.410424
2300.0,34,4563.430714
2300.0,34,4563.450588
2300.0,34,4563.469958
2300.0,34,4563.488979
2300.0,34,4563.507757
2300.0,34,4563.526137
2300.0,34,4563.544165
2300.0,34,4563.561941
2300.0,34,4563.579556
2300.0,34,4563.596951
2300.0,34,4563.614166
2300.0,34,4563.63134
2300.0,34,4563.648438
2300.0,34,4563.665581
2300.0,34,4563.682685
2300.0,34,4563.699814
2300.0,34,4563.716979
2300.0,34,4563.734127
2300.0,34,4563.751749
2300.0,34,4563.768994
2300.0,34,4563.786377
2300.0,34,4564.440664
2300.0,34,4564.458016
2300.0,34,4564.47557
2300.0,34,4564.493357
2300.0,34,4564.511184
2300.0,34,4564.551121
2300.0,34,4564.569515
2300.0,34,4564.587988
2300.0,34,4564.606505
2300.0,34,4564.625007
2300.0,34,4564.643501
2300.0,34,4564.662031
2300.0,34,4564.680602
2300.0,34,4564.699282
2300.0,34,4564.717956
2300.0,34,4564.737109
2300.0,34,4564.75641
2300.0,34,4564.775301
2300.0,34,4564.794174
2300.0,34,4564.81306
2300.0,34,4564.831901
2300.0,34,4564.850929
2300.0,34,4564.869818
2300.0,34,4564.88883
2300.0,34,4564.908019
2300.0,34,4564.927155
2300.0,34,4564.946313
2300.0,34,4564.965411
2300.0,34,4564.984582
2300.0,34,4565.003885
2300.0,34,4565.023209
2300.0,34,4565.04274
2300.0,34,4565.062126
2300.0,34,4565.081559
2300.0,34,4565.123954
2300.0,34,4565.143964
2300.0,34,4565.164033
2300.0,34,4565.184303
2300.0,34,4565.204603
2300.0,34,4565.22488
2300.0,34,4565.24475
2300.0,34,4565.264863
2300.0,34,4565.285084
2300.0,34,4565.305451
2300.0,34,4565.326153
2300.0,34,4565.346879
2300.0,34,4565.367662
2300.0,34,4565.388728
2300.0,34,4565.409754
2300.0,34,4565.431039
2300.0,34,4565.452396
2300.0,34,4565.474074
2300.0,34,4565.495875
2300.0,34,4565.517882
2300.0,34,4565.540248
2300.0,34,4565.562762
2300.0,34,4565.585553
2300.0,34,4565.608404
2300.0,34,4565.63174
2300.0,34,4565.655501
2300.0,34,4565.679588
2300.0,34,4567.66104
2300.0,34,4567.697329
2300.0,34,4567.765812
2300.0,34,4567.795261
2300.0,34,4567.822499
2300.0,34,4567.848033
2300.0,34,4567.872724
2300.0,34,4567.896069
2300.0,34,4567.918758
2300.0,34,4567.940539
2300.0,34,4567.961382
2300.0,34,4567.98164
2300.0,34,4568.001587
2300.0,34,4568.021297
2300.0,34,4568.040435
2300.0,34,4568.059118
2300.0,34,4568.077421
2300.0,34,4568.095398
2300.0,34,4568.113304
2300.0,34,4568.130896
2300.0,34,4568.148316
2300.0,34,4568.165665
2300.0,34,4568.182939
2300.0,34,4568.200218
2300.0,34,4568.217502
2300.0,34,4568.234908
2300.0,34,4568.252286
2300.0,34,4568.269612
2300.0,34,4568.28694
2300.0,34,4568.304304
2300.0,34,4568.321682
2300.0,34,4568.338993
2300.0,34,4568.377245
2300.0,34,4568.394983
2300.0,34,4568.412578
2300.0,34,4568.430197
2300.0,34,4568.447781
2300.0,34,4568.465408
2300.0,34,4568.483003
2300.0,34,4568.500598
2300.0,34,4568.518283
2300.0,34,4568.535897
2300.0,34,4568.553578
2300.0,34,4568.57129
2300.0,34,4568.589075
2300.0,34,4568.606778
2300.0,34,4568.62456
2300.0,34,4568.642364
2300.0,34,4568.660162
2300.0,34,4568.678006
2300.0,34,4568.695804
2300.0,34,4568.713686
2300.0,34,4568.731591
2300.0,34,4568.749488
2300.0,34,4568.767474
2300.0,34,4568.78552
2300.0,34,4568.803625
2300.0,34,4568.821662
2300.0,34,4568.839688
2300.0,34,4568.857711
2300.0,34,4569.539849
2300.0,34,4569.577726
2300.0,34,4569.596147
2300.0,34,4569.614657
2300.0,34,4569.633241
2300.0,34,4569.651842
2300.0,34,4569.670598
2300.0,34,4569.689321
2300.0,34,4569.708181
2300.0,34,4569.727171
2300.0,34,4569.746218
2300.0,34,4569.765365
2300.0,34,4569.784937
2300.0,34,4569.804095
2300.0,34,4569.82335
2300.0,34,4569.842747
2300.0,34,4569.862049
2300.0,34,4569.881335
2300.0,34,4569.900542
2300.0,34,4569.920008
2300.0,34,4569.939505
2300.0,34,4569.959007
2300.0,34,4569.978739
2300.0,34,4569.998376
2300.0,34,4570.01806
2300.0,34,4570.037805
2300.0,34,4570.057743
2300.0,34,4570.077863
2300.0,34,4570.098247
2300.0,34,4570.118764
2300.0,34,4570.139406
2300.0,34,4570.182389
2300.0,34,4570.203814
2300.0,34,4570.225471
2300.0,34,4570.247429
2300.0,34,4570.269584
2300.0,34,4570.29206
2300.0,34,4570.314547
2300.0,34,4570.337567
2300.0,34,4570.360852
2300.0,34,4570.384379
2300.0,34,4570.40866
2300.0,34,4570.433767
2300.0,34,4570.459358
2300.0,34,4570.485596
2300.0,34,4570.513256
2300.0,34,4570.541797
2300.0,34,4570.571169
2300.0,34,4570.601313
2300.0,34,4570.632029
2300.0,34,4570.663818
2300.0,34,4570.697055
2300.0,34,4570.732592
2300.0,34,4570.769687
2300.0,34,4570.810009
2300.0,34,4570.852278
2300.0,34,4570.897236
2300.0,34,4570.945482
2300.0,34,4570.999011
2300.0,34,4571.064173
2300.0,34,4573.008564
2300.0,34,4573.026812
2300.0,34,4573.044653
2300.0,34,4573.062472
2300.0,34,4573.08009
2300.0,34,4573.09765
2300.0,34,4573.115294
2300.0,34,4573.132945
2300.0,34,4573.150577
2300.0,34,4573.168087
2300.0,34,4573.185674
2300.0,34,4573.203365
2300.0,34,4573.220938
2300.0,34,4573.238554
2300.0,34,4573.256139
2300.0,34,4573.273734
2300.0,34,4573.291361
2300.0,34,4573.309043
2300.0,34,4573.326686
2300.0,34,4573.344378
2300.0,34,4573.362136
2300.0,34,4573.37986
2300.0,34,4573.397583
2300.0,34,4573.415438
2300.0,34,4573.433262
2300.0,34,4573.451067
2300.0,34,4573.469007
2300.0,34,4573.486839
2300.0,34,4573.504747
2300.0,34,4573.545045
2300.0,34,4573.563364
2300.0,34,4573.58151
2300.0,34,4573.599699
2300.0,34,4573.618002
2300.0,34,4573.636274
2300.0,34,4573.654515
2300.0,34,4573.672677
2300.0,34,4573.690876
2300.0,34,4573.709243
2300.0,34,4573.72765
2300.0,34,4573.745994
2300.0,34,4573.764337
2300.0,34,4573.782627
2300.0,34,4573.800937
2300.0,34,4573.819401
2300.0,34,4573.837916
2300.0,34,4573.85643
2300.0,34,4573.874874
2300.0,34,4573.893278
2300.0,34,4573.911918
2300.0,34,4573.930631
2300.0,34,4573.949245
2300.0,34,4573.967759
2300.0,34,4573.98631
2300.0,34,4574.005019
2300.0,34,4574.02365
2300.0,34,4574.042462
2300.0,34,4574.06124
2300.0,34,4574.080118
2300.0,34,4574.121212
2300.0,34,4574.98688
2300.0,34,4575.019938
2300.0,34,4575.053856
2300.0,34,4575.088844
2300.0,34,4575.126101
2300.0,34,4575.164875
2300.0,34,4575.205853
2300.0,34,4575.249203
2300.0,34,4575.296087
2300.0,34,4575.348349
2300.0,34,4575.405261
2300.0,34,4575.470893
2300.0,34,4575.552026
2300.0,34,4575.666049
2300.0,34,4575.788178
2300.0,34,4575.910949
2300.0,34,4576.034071
2300.0,34,4576.158406
2300.0,34,4576.280352
2300.0,34,4576.400717
2300.0,34,4576.505938
2300.0,34,4576.593991
2300.0,34,4576.669562
2300.0,34,4576.730676
2300.0,34,4576.783167
2300.0,34,4576.828484
2300.0,34,4576.868735
2300.0,34,4576.905625
2300.0,34,4576.975731
2300.0,34,4577.006324
2300.0,34,4577.035254
2300.0,34,4577.062594
2300.0,34,4577.088175
2300.0,34,4577.112638
2300.0,34,4577.136027
2300.0,34,4577.158373
2300.0,34,4577.179871
2300.0,34,4577.200865
2300.0,34,4577.221636
2300.0,34,4577.241814
2300.0,34,4577.261588
2300.0,34,4577.28077
2300.0,34,4577.299492
2300.0,34,4577.318057
2300.0,34,4577.336305
2300.0,34,4577.354219
2300.0,34,4577.371786
2300.0,34,4577.389337
2300.0,34,4577.406817
2300.0,34,4577.424164
2300.0,34,4577.441627
2300.0,34,4577.459011
2300.0,34,4577.476315
2300.0,34,4577.493609
2300.0,34,4577.511081
2300.0,34,4577.528442
2300.0,34,4577.546039
2300.0,34,4577.56345
2300.0,34,4577.601368
2300.0,34,4577.619226
2300.0,34,4578.275832
2300.0,34,4578.293146
2300.0,34,4578.310842
2300.0,34,4578.328679
2300.0,34,4578.346802
2300.0,34,4578.364882
2300.0,34,4578.383186
2300.0,34,4578.401427
2300.0,34,4578.419897
2300.0,34,4578.438438
2300.0,34,4578.456918
2300.0,34,4578.475402
2300.0,34,4578.493867
2300.0,34,4578.512418
2300.0,34,4578.530972
2300.0,34,4578.549578
2300.0,34,4578.568043
2300.0,34,4578.58657
2300.0,34,4578.605232
2300.0,34,4578.623778
2300.0,34,4578.642534
2300.0,34,4578.661117
2300.0,34,4578.679772
2300.0,34,4578.698388
2300.0,34,4578.717142
2300.0,34,4578.735877
2300.0,34,4578.754581
2300.0,34,4578.795804
2300.0,34,4578.815331
2300.0,34,4578.834608
2300.0,34,4578.853859
2300.0,34,4578.873011
2300.0,34,4578.89219
2300.0,34,4578.911379
2300.0,34,4578.930682
2300.0,34,4578.950263
2300.0,34,4578.969631
2300.0,34,4578.988839
2300.0,34,4579.008415
2300.0,34,4579.027802
2300.0,34,4579.047459
2300.0,34,4579.067118
2300.0,34,4579.086729
2300.0,34,4579.106436
2300.0,34,4579.126204
2300.0,34,4579.145969
2300.0,34,4579.166
2300.0,34,4579.186074
2300.0,34,4579.206421
2300.0,34,4579.227016
2300.0,34,4579.24801
2300.0,34,4579.268914
2300.0,34,4579.290045
2300.0,34,4579.311493
2300.0,34,4579.333045
2300.0,34,4579.354772
2300.0,34,4579.400977
2300.0,34,4579.423825
2300.0,34,4579.446809
2300.0,34,4579.470132
2300.0,34,4579.493902
2300.0,34,4581.309162
2300.0,34,4581.340163
2300.0,34,4581.369434
2300.0,34,4581.396607
2300.0,34,4581.42225
2300.0,34,4581.446516
2300.0,34,4581.469849
2300.0,34,4581.491819
2300.0,34,4581.512893
2300.0,34,4581.533457
2300.0,34,4581.553524
2300.0,34,4581.572888
2300.0,34,4581.591941
2300.0,34,4581.610668
2300.0,34,4581.628971
2300.0,34,4581.646926
2300.0,34,4581.664617
2300.0,34,4581.682046
2300.0,34,4581.699374
2300.0,34,4581.716353
2300.0,34,4581.733326
2300.0,34,4581.750346
2300.0,34,4581.767332
2300.0,34,4581.784246
2300.0,34,4581.801201
2300.0,34,4581.838288
2300.0,34,4581.855573
2300.0,34,4581.872831
2300.0,34,4581.890024
2300.0,34,4581.907187
2300.0,34,4581.924442
2300.0,34,4581.941663
2300.0,34,4581.958845
2300.0,34,4581.975996
2300.0,34,4581.993172
2300.0,34,4582.010541
2300.0,34,4582.027841
2300.0,34,4582.045148
2300.0,34,4582.062465
2300.0,34,4582.079812
2300.0,34,4582.097112
2300.0,34,4582.114441
2300.0,34,4582.1318
2300.0,34,4582.149177
2300.0,34,4582.16656
2300.0,34,4582.183949
2300.0,34,4582.201441
2300.0,34,4582.21904
2300.0,34,4582.236655
2300.0,34,4582.254297
2300.0,34,4582.271965
2300.0,34,4582.28961
2300.0,34,4582.30729
2300.0,34,4582.32492
2300.0,34,4582.362047
2300.0,34,4582.380016
2300.0,34,4582.397904
2300.0,34,4582.415753
2300.0,34,4582.433556
2300.0,34,4582.451379
2300.0,34,4583.114895
2300.0,34,4583.132545
2300.0,34,4583.150282
2300.0,34,4583.168291
2300.0,34,4583.186421
2300.0,34,4583.204615
2300.0,34,4583.222915
2300.0,34,4583.241337
2300.0,34,4583.259835
2300.0,34,4583.278377
2300.0,34,4583.297004
2300.0,34,4583.315456
2300.0,34,4583.334081
2300.0,34,4583.35281
2300.0,34,4583.371497
2300.0,34,4583.390284
2300.0,34,4583.409151
2300.0,34,4583.427952
2300.0,34,4583.446951
2300.0,34,4583.465986
2300.0,34,4583.485088
2300.0,34,4583.504243
2300.0,34,4583.523328
2300.0,34,4583.542524
2300.0,34,4583.584875
2300.0,34,4583.60464
2300.0,34,4583.624508
2300.0,34,4583.644441
2300.0,34,4583.664393
2300.0,34,4583.684582
2300.0,34,4583.704786
2300.0,34,4583.72512
2300.0,34,4583.74558
2300.0,34,4583.76617
2300.0,34,4583.786935
2300.0,34,4583.807707
2300.0,34,4583.828598
2300.0,34,4583.8497
2300.0,34,4583.870848
2300.0,34,4583.892067
2300.0,34,4583.913716
2300.0,34,4583.935534
2300.0,34,4583.957251
2300.0,34,4583.97908
2300.0,34,4584.001202
2300.0,34,4584.023443
2300.0,34,4584.045953
2300.0,34,4584.068988
2300.0,34,4584.092048
2300.0,34,4584.115045
2300.0,34,4584.138219
2300.0,34,4584.161681
2300.0,34,4584.185639
2300.0,34,4584.235221
2300.0,34,4584.2607
2300.0,34,4584.286421
2300.0,34,4584.312545
2300.0,34,4584.339483
2300.0,34,4584.367475
2300.0,34,4584.395822
2300.0,34,4586.119941
2300.0,34,4586.141244
2300.0,34,4586.161772
2300.0,34,4586.181596
2300.0,34,4586.200929
2300.0,34,4586.219499
2300.0,34,4586.237715
2300.0,34,4586.255623
2300.0,34,4586.273312
2300.0,34,4586.290795
2300.0,34,4586.308062
2300.0,34,4586.325279
2300.0,34,4586.342599
2300.0,34,4586.359868
2300.0,34,4586.37709
2300.0,34,4586.394337
2300.0,34,4586.411627
2300.0,34,4586.428885
2300.0,34,4586.446168
2300.0,34,4586.46347
2300.0,34,4586.480816
2300.0,34,4586.498236
2300.0,34,4586.515625
2300.0,34,4586.553276
2300.0,34,4586.571001
2300.0,34,4586.588633
2300.0,34,4586.606289
2300.0,34,4586.623835
2300.0,34,4586.641403
2300.0,34,4586.658987
2300.0,34,4586.676578
2300.0,34,4586.694155
2300.0,34,4586.711753
2300.0,34,4586.729396
2300.0,34,4586.747117
2300.0,34,4586.764744
2300.0,34,4586.782396
2300.0,34,4586.800139
2300.0,34,4586.817911
2300.0,34,4586.835707
2300.0,34,4586.8535
2300.0,34,4586.871306
2300.0,34,4586.889161
2300.0,34,4586.906993
2300.0,34,4586.924852
2300.0,34,4586.94283
2300.0,34,4586.960738
2300.0,34,4586.978616
2300.0,34,4586.996581
2300.0,34,4587.014643
2300.0,34,4587.032607
2300.0,34,4587.050629
2300.0,34,4587.08946
2300.0,34,4587.107833
2300.0,34,4587.126104
2300.0,34,4587.14425
2300.0,34,4587.162481
2300.0,34,4587.180686
2300.0,34,4587.198805
2300.0,34,4587.216915
2300.0,34,4587.907359
2300.0,34,4587.925084
2300.0,34,4587.943095
2300.0,34,4587.961296
2300.0,34,4587.979701
2300.0,34,4587.99824
2300.0,34,4588.016951
2300.0,34,4588.035725
2300.0,34,4588.054498
2300.0,34,4588.073432
2300.0,34,4588.092435
2300.0,34,4588.111485
2300.0,34,4588.130741
2300.0,34,4588.150033
2300.0,34,4588.169498
2300.0,34,4588.189103
2300.0,34,4588.208992
2300.0,34,4588.229023
2300.0,34,4588.249295
2300.0,34,4588.269492
2300.0,34,4588.290093
2300.0,34,4588.333535
2300.0,34,4588.354921
2300.0,34,4588.376323
2300.0,34,4588.397898
2300.0,34,4588.419553
2300.0,34,4588.441532
2300.0,34,4588.464012
2300.0,34,4588.486871
2300.0,34,4588.510006
2300.0,34,4588.533719
2300.0,34,4588.558022
2300.0,34,4588.582646
2300.0,34,4588.607706
2300.0,34,4588.6336
2300.0,34,4588.660099
2300.0,34,4588.686975
2300.0,34,4588.714495
2300.0,34,4588.743113
2300.0,34,4588.772383
2300.0,34,4588.802262
2300.0,34,4588.832817
2300.0,34,4588.864684
2300.0,34,4588.897847
2300.0,34,4588.93166
2300.0,34,4588.966951
2300.0,34,4589.003418
2300.0,34,4589.042175
2300.0,34,4589.083519
2300.0,34,4589.128176
2300.0,34,4589.17569
2300.0,34,4589.296662
2300.0,34,4589.364931
2300.0,34,4589.453132
2300.0,34,4589.571505
2300.0,34,4589.692803
2300.0,34,4589.813715
2300.0,34,4589.934079
2300.0,34,4590.052534
2300.0,34,4590.160759
2300.0,34,4590.25407
2300.0,34,4591.316571
2300.0,34,4591.333575
2300.0,34,4591.350777
2300.0,34,4591.368171
2300.0,34,4591.385644
2300.0,34,4591.403201
2300.0,34,4591.420732
2300.0,34,4591.438352
2300.0,34,4591.456028
2300.0,34,4591.473679
2300.0,34,4591.491301
2300.0,34,4591.508894
2300.0,34,4591.526599
2300.0,34,4591.544306
2300.0,34,4591.562031
2300.0,34,4591.579804
2300.0,34,4591.597687
2300.0,34,4591.615496
2300.0,34,4591.633301
2300.0,34,4591.67272
2300.0,34,4591.691146
2300.0,34,4591.709411
2300.0,34,4591.727558
2300.0,34,4591.745737
2300.0,34,4591.763878
2300.0,34,4591.782038
2300.0,34,4591.800126
2300.0,34,4591.818281
2300.0,34,4591.836485
2300.0,34,4591.854672
2300.0,34,4591.872896
2300.0,34,4591.891201
2300.0,34,4591.90951
2300.0,34,4591.927805
2300.0,34,4591.946156
2300.0,34,4591.964455
2300.0,34,4591.982756
2300.0,34,4592.001129
2300.0,34,4592.019455
2300.0,34,4592.037861
2300.0,34,4592.056174
2300.0,34,4592.074512
2300.0,34,4592.092851
2300.0,34,4592.111257
2300.0,34,4592.129812
2300.0,34,4592.148326
2300.0,34,4592.16686
2300.0,34,4592.185466
2300.0,34,4592.204096
2300.0,34,4592.244103
2300.0,34,4592.263508
2300.0,34,4592.282785
2300.0,34,4592.30209
2300.0,34,4592.321499
2300.0,34,4592.340881
2300.0,34,4592.360338
2300.0,34,4592.379565
2300.0,34,4592.398944
2300.0,34,4592.41826
2300.0,34,4592.43767
2300.0,34,4593.335334
2300.0,34,4593.371772
2300.0,34,4593.410008
2300.0,34,4593.450567
2300.0,34,4593.494199
2300.0,34,4593.540085
2300.0,34,4593.59055
2300.0,34,4593.648747
2300.0,34,4593.715536
2300.0,34,4593.805377
2300.0,34,4593.925399
2300.0,34,4594.046149
2300.0,34,4594.167398
2300.0,34,4594.28745
2300.0,34,4594.407877
2300.0,34,4594.527779
2300.0,34,4594.648151
2300.0,34,4594.76777
2300.0,34,4595.004361
2300.0,34,4595.09376
2300.0,34,4595.169943
2300.0,34,4595.235052
2300.0,34,4595.290935
2300.0,34,4595.340979
2300.0,34,4595.387478
2300.0,34,4595.430405
2300.0,34,4595.471458
2300.0,34,4595.509814
2300.0,34,4595.545832
2300.0,34,4595.580638
2300.0,34,4595.613665
2300.0,34,4595.644919
2300.0,34,4595.67525
2300.0,34,4595.704834
2300.0,34,4595.732856
2300.0,34,4595.759928
2300.0,34,4595.785873
2300.0,34,4595.810787
2300.0,34,4595.835104
2300.0,34,4595.858534
2300.0,34,4595.881751
2300.0,34,4595.904723
2300.0,34,4595.927303
2300.0,34,4595.949131
2300.0,34,4595.970912
2300.0,34,4595.992339
2300.0,34,4596.0136
2300.0,34,4596.058004
2300.0,34,4596.078469
2300.0,34,4596.098597
2300.0,34,4596.118532
2300.0,34,4596.138446
2300.0,34,4596.157947
2300.0,34,4596.177354
2300.0,34,4596.196575
